Accession,Title,Technology,Taxonomy,Data Rows,Samples Count,Series Count,Contact,Release Date
GPL26640,"Illumina HiSeq 4000 ([Haemophilus] ducreyi)","high-throughput sequencing","[Haemophilus] ducreyi",0,4,1,"GEO","May 08, 2019"
GPL26156,"ThermoFisher 10-plex Tandem Mass Tag (TMT) Mass Spectrometry","MS","Mus musculus",0,20,3,"Lorena Pantano","May 07, 2019"
GPL26598,"Agilent-050340 Custom Rat miRNA Microarray","in situ oligonucleotide","Rattus norvegicus",0,6,1,"Nakwon Choe","May 07, 2019"
GPL26631,"Illumina HiSeq 2000 (Saccharum hybrid cultivar)","high-throughput sequencing","Saccharum hybrid cultivar",0,20,2,"GEO","May 07, 2019"
GPL25601,"Agilent-062842 Anabaena PCC7120_AGIS_JM091213","in situ oligonucleotide","Nostoc sp. PCC 7120 = FACHB-418",62976,28,3,"Jens Georg","May 06, 2019"
GPL26626,"Agilent-031412 GT_EA444_PigCGH_Microarray 031333","in situ oligonucleotide","Sus scrofa",180880,2,1,"Sonja M. Kessler","May 06, 2019"
GPL26617,"Fluidigm Custom PCR assay for tumor-infiltrating lymphocytes [88 genes]","RT-PCR","Homo sapiens",88,829,1,"Paul G. Thomas","May 04, 2019"
GPL26625,"Illumina HiSeq 2000 (Fusobacterium nucleatum)","high-throughput sequencing","Fusobacterium nucleatum",0,9,1,"GEO","May 04, 2019"
GPL26593,"NanoString nCounter Human gene expression custom codeset","other","Homo sapiens",83,7,2,"Carlos Martinez-Perez","May 03, 2019"
GPL26616,"Illumina HiSeq 3000 (Rattus rattus)","high-throughput sequencing","Rattus rattus",0,14,3,"GEO","May 03, 2019"
GPL26618,"Illumina HiSeq 4000 (Brucella ovis)","high-throughput sequencing","Brucella ovis",0,10,1,"GEO","May 03, 2019"
GPL26619,"Illumina HiSeq 2000 (HIV-1 vector pNL4-3; Homo sapiens)","high-throughput sequencing","HIV-1 vector pNL4-3;Homo sapiens",0,8,1,"GEO","May 03, 2019"
GPL26620,"PacBio RS II (Bacillus subtilis PY79)","high-throughput sequencing","Bacillus subtilis PY79",0,4,2,"GEO","May 03, 2019"
GPL26622,"PacBio RS II (Bacillus subtilis)","high-throughput sequencing","Bacillus subtilis",0,1,2,"GEO","May 03, 2019"
GPL26623,"Ion Torrent Proton (Aeromonas dhakensis)","high-throughput sequencing","Aeromonas dhakensis",0,3,1,"GEO","May 03, 2019"
GPL26624,"PromethION (Mus musculus)","high-throughput sequencing","Mus musculus",0,30,9,"GEO","May 03, 2019"
GPL26613,"Illumina NextSeq 500 (Simmondsia chinensis)","high-throughput sequencing","Simmondsia chinensis",0,44,1,"GEO","May 02, 2019"
GPL26615,"Illumina HiSeq 2000 (Rhodospirillum rubrum)","high-throughput sequencing","Rhodospirillum rubrum",0,2,1,"GEO","May 02, 2019"
GPL25002,"GeoChip 4.2","in situ oligonucleotide","uncultured soil microorganism",51672,18,1,"zhao mengxin","May 01, 2019"
GPL25018,"Agilent-049081 Chicken (Gallus gallus) Gene Expression 4x44K Array (AMADID: 049081)","in situ oligonucleotide","Gallus gallus",28077,12,1,"Genotypic technology","May 01, 2019"
GPL26599,"nCounter PanCancer Progression panel","other","Homo sapiens",784,27,4,"Regine Schneider-Stock","May 01, 2019"
GPL26609,"Illumina HiSeq 2500 (Escherichia coli K-12; Plasmid RP4; Pseudomonas putida KT2440)","high-throughput sequencing","Escherichia coli K-12;Plasmid RP4;Pseudomonas putida KT2440",0,45,4,"GEO","May 01, 2019"
GPL26611,"Illumina HiSeq 4000 (Boehmeria nivea)","high-throughput sequencing","Boehmeria nivea",0,12,1,"GEO","May 01, 2019"
GPL26591,"NanoString nCounter GX NRF2 target gene expression","other","Homo sapiens",128,48,1,"Chibueze Anthony Ihunnah","Apr 30, 2019"
GPL26595,"Illumina HiSeq 2500 (Persea americana)","high-throughput sequencing","Persea americana",0,2,1,"GEO","Apr 30, 2019"
GPL26596,"Illumina HiSeq 2500 (Macadamia integrifolia)","high-throughput sequencing","Macadamia integrifolia",0,2,1,"GEO","Apr 30, 2019"
GPL26597,"Illumina HiSeq 2500 (Mangifera indica)","high-throughput sequencing","Mangifera indica",0,2,1,"GEO","Apr 30, 2019"
GPL26601,"Illumina HiSeq 3000 (Streptococcus pneumoniae TIGR4)","high-throughput sequencing","Streptococcus pneumoniae TIGR4",0,6,1,"GEO","Apr 30, 2019"
GPL26602,"Illumina HiSeq 3000 (Serendipita vermifera)","high-throughput sequencing","Serendipita vermifera",0,3,1,"GEO","Apr 30, 2019"
GPL26603,"Illumina HiSeq 3000 (Bipolaris sorokiniana; Serendipita vermifera)","high-throughput sequencing","Bipolaris sorokiniana;Serendipita vermifera",0,3,1,"GEO","Apr 30, 2019"
GPL26604,"Illumina HiSeq 3000 (Bipolaris sorokiniana)","high-throughput sequencing","Bipolaris sorokiniana",0,3,1,"GEO","Apr 30, 2019"
GPL26605,"Illumina HiSeq 2500 (Hordeum vulgare; Serendipita vermifera)","high-throughput sequencing","Hordeum vulgare;Serendipita vermifera",0,6,1,"GEO","Apr 30, 2019"
GPL26606,"Illumina HiSeq 2500 (Bipolaris sorokiniana; Hordeum vulgare)","high-throughput sequencing","Bipolaris sorokiniana;Hordeum vulgare",0,6,1,"GEO","Apr 30, 2019"
GPL26607,"Illumina HiSeq 2500 (Bipolaris sorokiniana; Hordeum vulgare; Serendipita vermifera)","high-throughput sequencing","Bipolaris sorokiniana;Hordeum vulgare;Serendipita vermifera",0,3,1,"GEO","Apr 30, 2019"
GPL26586,"Illumina NextSeq 500 (Hordeum vulgare; Puccinia graminis f. sp. tritici)","high-throughput sequencing","Hordeum vulgare;Puccinia graminis f. sp. tritici",0,24,1,"GEO","Apr 29, 2019"
GPL26587,"Illumina NextSeq 500 (Prunus avium)","high-throughput sequencing","Prunus avium",0,109,2,"GEO","Apr 29, 2019"
GPL26590,"PacBio RS II (Streptococcus pyogenes)","high-throughput sequencing","Streptococcus pyogenes",0,1,2,"GEO","Apr 29, 2019"
GPL26592,"Illumina NovaSeq 6000 (Escherichia coli str. K-12 substr. MG1655)","high-throughput sequencing","Escherichia coli str. K-12 substr. MG1655",0,44,6,"GEO","Apr 29, 2019"
GPL26594,"Illumina NovaSeq 6000 (Cucumis sativus)","high-throughput sequencing","Cucumis sativus",0,82,4,"GEO","Apr 29, 2019"
GPL26568,"Agilent-063206 Lachancea kluyveri array","in situ oligonucleotide","Lachancea kluyveri",10680,63,3,"Po-Chen Hsu","Apr 26, 2019"
GPL26584,"Illumina HiSeq 2500 (Deinococcus metallilatus)","high-throughput sequencing","Deinococcus metallilatus",0,2,1,"GEO","Apr 26, 2019"
GPL26585,"Illumina HiSeq 2500 (Linum usitatissimum)","high-throughput sequencing","Linum usitatissimum",0,12,2,"GEO","Apr 26, 2019"
GPL25686,"Agilent-017184 Mycobacterium smegmatis  4x44K","in situ oligonucleotide","Mycolicibacterium smegmatis",45193,14,1,"Hans-Joachim Mollenkopf","Apr 25, 2019"
GPL25708,"Agilent-035148 SysteMTb V3","in situ oligonucleotide","Mycobacterium tuberculosis H37Rv;Mycobacterium tuberculosis variant bovis",62976,16,1,"Hans-Joachim Mollenkopf","Apr 25, 2019"
GPL26569,"Illumina HiSeq 2000 (Bradyrhizobium diazoefficiens)","high-throughput sequencing","Bradyrhizobium diazoefficiens",0,4,1,"GEO","Apr 25, 2019"
GPL26583,"Ion Torrent PGM (Nitrospirillum amazonense)","high-throughput sequencing","Nitrospirillum amazonense",0,6,1,"GEO","Apr 25, 2019"
GPL26564,"Illumina HiSeq 4000 (Anser cygnoides domesticus)","high-throughput sequencing","Anser cygnoides domesticus",0,6,1,"GEO","Apr 24, 2019"
GPL26565,"Illumina HiSeq 2500 (Aspergillus oryzae RIB40)","high-throughput sequencing","Aspergillus oryzae RIB40",0,0,0,"GEO","Apr 24, 2019"
GPL26566,"Illumina HiSeq 4000 (Callithrix jacchus)","high-throughput sequencing","Callithrix jacchus",0,56,6,"GEO","Apr 24, 2019"
GPL26567,"Illumina HiSeq 2500 (Amphimedon queenslandica)","high-throughput sequencing","Amphimedon queenslandica",0,43,1,"GEO","Apr 24, 2019"
GPL26555,"Illumina HiSeq 4000 (Triticum polonicum)","high-throughput sequencing","Triticum polonicum",0,18,2,"GEO","Apr 23, 2019"
GPL26557,"Illumina HiSeq 2500 (Pseudomonas aeruginosa PAO1; Pseudomonas virus PA5oct)","high-throughput sequencing","Pseudomonas aeruginosa PAO1;Pseudomonas virus PA5oct",0,9,1,"GEO","Apr 23, 2019"
GPL26558,"Illumina HiSeq 4000 (Schisandra chinensis; Vitis vinifera)","high-throughput sequencing","Schisandra chinensis;Vitis vinifera",0,0,0,"GEO","Apr 23, 2019"
GPL26559,"Illumina HiSeq 2500 (Schisandra chinensis; Vitis vinifera)","high-throughput sequencing","Schisandra chinensis;Vitis vinifera",0,0,0,"GEO","Apr 23, 2019"
GPL26560,"BGISEQ-500 (Drosophila melanogaster)","high-throughput sequencing","Drosophila melanogaster",0,173,11,"GEO","Apr 23, 2019"
GPL26562,"Illumina HiSeq 4000 (Citrullus lanatus)","high-throughput sequencing","Citrullus lanatus",0,3,1,"GEO","Apr 23, 2019"
GPL26526,"Illumina NovaSeq 6000 (synthetic construct)","high-throughput sequencing","synthetic construct",0,119,10,"GEO","Apr 22, 2019"
GPL26548,"Illumina HiSeq 2500 (Hyphopichia burtonii)","high-throughput sequencing","Hyphopichia burtonii",0,8,1,"GEO","Apr 22, 2019"
GPL26549,"Illumina HiSeq 2500 (Hyphopichia pseudoburtonii)","high-throughput sequencing","Hyphopichia pseudoburtonii",0,8,1,"GEO","Apr 22, 2019"
GPL26551,"Illumina NovaSeq 6000 (Neurospora crassa)","high-throughput sequencing","Neurospora crassa",0,107,10,"GEO","Apr 22, 2019"
GPL26552,"Qiagen Human miRNome miScript miRNA PCR Array (MIHS-3216Z)","RT-PCR","Homo sapiens",1102,151,4,"Patricia Silveyra","Apr 22, 2019"
GPL25308,"Microarrays of human nuclear encoded tRNAs","spotted oligonucleotide","Homo sapiens",42,41,1,"Irina Chelysheva","Apr 20, 2019"
GPL26524,"Illumina HiSeq 3000 (Nezara viridula)","high-throughput sequencing","Nezara viridula",0,24,1,"GEO","Apr 19, 2019"
GPL26496,"NanoString nCounter Mouse Gene Expression Custom Chip MG534","other","Mus musculus",534,10,1,"Anja Capell","Apr 18, 2019"
GPL26510,"Agilent-084825 Bos taurus_ensembl_201704 Microarray (Probe Name Version)","in situ oligonucleotide","Bos taurus",26046,0,0,"Chiho Yoshida","Apr 18, 2019"
GPL26519,"Illumina HiSeq 2500 (Ogataea parapolymorpha DL-1)","high-throughput sequencing","Ogataea parapolymorpha DL-1",0,4,1,"GEO","Apr 18, 2019"
GPL26522,"MinION (Caenorhabditis elegans)","high-throughput sequencing","Caenorhabditis elegans",0,33,6,"GEO","Apr 18, 2019"
GPL26523,"Illumina NextSeq 500 (Vitis)","high-throughput sequencing","Vitis",0,32,1,"GEO","Apr 18, 2019"
GPL26511,"Infinium Human Exome-12 v1.2 BeadChip","oligonucleotide beads","Homo sapiens",244770,230,1,"GEO admin","Apr 17, 2019"
GPL26512,"Illumina HiSeq 4000 (Pseudomonas putida)","high-throughput sequencing","Pseudomonas putida",0,36,1,"GEO","Apr 17, 2019"
GPL26513,"Illumina HiSeq 2500 (Streptococcus oralis)","high-throughput sequencing","Streptococcus oralis",0,11,1,"GEO","Apr 17, 2019"
GPL26514,"Illumina NovaSeq 6000 (Sparassis latifolia)","high-throughput sequencing","Sparassis latifolia",0,9,1,"GEO","Apr 17, 2019"
GPL26515,"HiSeq X Ten (Sparassis latifolia)","high-throughput sequencing","Sparassis latifolia",0,6,1,"GEO","Apr 17, 2019"
GPL26518,"Illumina HiSeq 2500 (Fundulus grandis)","high-throughput sequencing","Fundulus grandis",0,35,1,"GEO","Apr 17, 2019"
GPL26508,"BGISEQ-500 (Carex littledalei)","high-throughput sequencing","Carex littledalei",0,18,1,"GEO","Apr 16, 2019"
GPL26509,"Illumina NextSeq 500 (Homo sapiens; Toxoplasma gondii RH)","high-throughput sequencing","Homo sapiens;Toxoplasma gondii RH",0,24,1,"GEO","Apr 16, 2019"
GPL26505,"Illumina NextSeq 500 (Siansivirga zeaxanthinifaciens CC-SAMT-1)","high-throughput sequencing","Siansivirga zeaxanthinifaciens CC-SAMT-1",0,8,1,"GEO","Apr 15, 2019"
GPL26502,"Illumina HiSeq 1000 (Lotus japonicus)","high-throughput sequencing","Lotus japonicus",0,14,1,"GEO","Apr 14, 2019"
GPL26504,"Illumina NovaSeq 6000 (Haemophilus influenzae R2866)","high-throughput sequencing","Haemophilus influenzae R2866",0,6,1,"GEO","Apr 14, 2019"
GPL26497,"Illumina Hiseq 2500 (Gallus gallus)","high-throughput sequencing","Gallus gallus",0,2,1,"GEO","Apr 12, 2019"
GPL26498,"Illumina Hiseq 2500 (Mus musculus)","high-throughput sequencing","Mus musculus",0,4,2,"GEO","Apr 12, 2019"
GPL26500,"Illumina HiSeq 2500 (Citrus sinensis x Citrus trifoliata; Phytophthora parasitica)","high-throughput sequencing","Citrus sinensis x Citrus trifoliata;Phytophthora parasitica",0,5,1,"GEO","Apr 12, 2019"
GPL26501,"Illumina HiSeq 2500 (Citrus sinensis x Citrus trifoliata)","high-throughput sequencing","Citrus sinensis x Citrus trifoliata",0,2,1,"GEO","Apr 12, 2019"
GPL26488,"NextSeq 550 (Glycine max)","high-throughput sequencing","Glycine max",0,10,1,"GEO","Apr 11, 2019"
GPL26490,"Illumina HiSeq 2000 (Myzus persicae)","high-throughput sequencing","Myzus persicae",0,45,2,"GEO","Apr 11, 2019"
GPL26492,"Illumina HiSeq 2500 (Aegilops speltoides)","high-throughput sequencing","Aegilops speltoides",0,20,1,"GEO","Apr 11, 2019"
GPL26493,"Illumina HiSeq 2500 (Triticum turgidum)","high-throughput sequencing","Triticum turgidum",0,20,1,"GEO","Apr 11, 2019"
GPL26494,"Illumina HiSeq 2500 (Aegilops tauschii)","high-throughput sequencing","Aegilops tauschii",0,26,2,"GEO","Apr 11, 2019"
GPL25001,"[Mouse430_2] Affymetrix Mouse Genome 430 2.0 Array [custom CDF]","in situ oligonucleotide","Mus musculus",16395,2,1,"Jukka Hakkola","Apr 10, 2019"
GPL26474,"Agilent-064853 Agilent_Rhesus 026806_and_custom_Cynomolgus genes (8x44k format)","in situ oligonucleotide","Macaca mulatta",62976,6,1,"Sarah Daud","Apr 10, 2019"
GPL26481,"HiSeq X Ten (Papaver somniferum)","high-throughput sequencing","Papaver somniferum",0,33,4,"GEO","Apr 10, 2019"
GPL26482,"Illumina HiSeq 4000 (Bacteroides thetaiotaomicron VPI-5482)","high-throughput sequencing","Bacteroides thetaiotaomicron VPI-5482",0,6,1,"GEO","Apr 10, 2019"
GPL26483,"Illumina NextSeq 500 (Aspidelaps lubricus cowlesi)","high-throughput sequencing","Aspidelaps lubricus cowlesi",0,8,1,"GEO","Apr 10, 2019"
GPL26484,"Illumina HiSeq 2500 (Aspidelaps lubricus cowlesi)","high-throughput sequencing","Aspidelaps lubricus cowlesi",0,6,1,"GEO","Apr 10, 2019"
GPL26487,"Illumina Genome Analyzer II (Dunaliella tertiolecta)","high-throughput sequencing","Dunaliella tertiolecta",0,1,1,"GEO","Apr 10, 2019"
GPL26475,"Illumina NextSeq 500 (Parascaris sp.)","high-throughput sequencing","Parascaris sp.",0,10,1,"GEO","Apr 09, 2019"
GPL26477,"Illumina NextSeq 500 (Listeria monocytogenes)","high-throughput sequencing","Listeria monocytogenes",0,99,4,"GEO","Apr 09, 2019"
GPL26479,"Illumina HiSeq 4000 (Cronobacter sakazakii)","high-throughput sequencing","Cronobacter sakazakii",0,14,1,"GEO","Apr 09, 2019"
GPL26401,"Illumina NextSeq 500 (Labrus bergylta)","high-throughput sequencing","Labrus bergylta",0,25,1,"GEO","Apr 08, 2019"
GPL26472,"Illumina HiSeq 2500 (Kluyveromyces marxianus)","high-throughput sequencing","Kluyveromyces marxianus",0,6,1,"GEO","Apr 08, 2019"
GPL21700,"Agilent Custom Mouse lncRNA (4*180K, Design ID:049801)","in situ oligonucleotide","Mus musculus",91256,23,3,"jing ouyang","Apr 07, 2019"
GPL26395,"Agilent-075606 MacFas_Refseq_mRNA_2015","in situ oligonucleotide","Macaca fascicularis",62976,20,1,"yoshiyuki ishii","Apr 06, 2019"
GPL26391,"Agilent-066316 Rat CpG 2X400K","in situ oligonucleotide","Rattus norvegicus",389347,24,1,"Yoon Cho","Apr 05, 2019"
GPL26393,"TaqMan Fluidigm 96 dynamic arrays","RT-PCR","Homo sapiens",28,687,1,"Sandrine Imbeaud","Apr 05, 2019"
GPL26396,"Illumina HiSeq 3000 (Pteropus alecto)","high-throughput sequencing","Pteropus alecto",0,65,2,"GEO","Apr 05, 2019"
GPL26397,"Illumina NextSeq 500 (Sarcophilus harrisii)","high-throughput sequencing","Sarcophilus harrisii",0,4,2,"GEO","Apr 05, 2019"
GPL26392,"Illumina HiSeq 4000 (Escherichia coli W)","high-throughput sequencing","Escherichia coli W",0,8,2,"GEO","Apr 04, 2019"
GPL26394,"Illumina HiSeq 3000 ([Candida] glabrata)","high-throughput sequencing","[Candida] glabrata",0,32,4,"GEO","Apr 04, 2019"
GPL26355,"Agilent-084555 026652QM_RCUG_HomoSapiens (Probe Name Version)","in situ oligonucleotide","Homo sapiens",34197,112,9,"Oliver Dittrich-Breiholz","Apr 03, 2019"
GPL26382,"Illumina NextSeq 500 (Cryptosporidium parvum)","high-throughput sequencing","Cryptosporidium parvum",0,12,1,"GEO","Apr 03, 2019"
GPL26383,"Illumina MiSeq (Cryptosporidium parvum)","high-throughput sequencing","Cryptosporidium parvum",0,9,1,"GEO","Apr 03, 2019"
GPL26389,"Illumina HiSeq 2000 (Pyricularia oryzae)","high-throughput sequencing","Pyricularia oryzae",0,4,1,"GEO","Apr 03, 2019"
GPL26390,"Illumina HiSeq 2000 (Moloney murine leukemia virus)","high-throughput sequencing","Moloney murine leukemia virus",0,9,1,"GEO","Apr 03, 2019"
GPL26371,"Exiqon miRCURY LNA™ microRNA Array [Cat# 208210-A; miRBase v.11.0]","spotted oligonucleotide","Homo sapiens;Mus musculus;Rattus norvegicus",2304,29,1,"CHAOQUN HUANG","Apr 02, 2019"
GPL26376,"Illumina HiSeq 3000 (Eonycteris spelaea)","high-throughput sequencing","Eonycteris spelaea",0,6,1,"GEO","Apr 02, 2019"
GPL26377,"Illumina HiSeq 3000 (Human gammaherpesvirus 4)","high-throughput sequencing","Human gammaherpesvirus 4",0,0,0,"GEO","Apr 02, 2019"
GPL26378,"HiSeq X Ten (Brassica napus)","high-throughput sequencing","Brassica napus",0,169,7,"GEO","Apr 02, 2019"
GPL26379,"Illumina NovaSeq 6000 (Schistosoma mansoni)","high-throughput sequencing","Schistosoma mansoni",0,396,2,"GEO","Apr 02, 2019"
GPL26380,"Illumina HiSeq 2500 (Takifugu fasciatus)","high-throughput sequencing","Takifugu fasciatus",0,6,1,"GEO","Apr 02, 2019"
GPL26381,"NNIIEM_Human_ApoArray_4х2k_v3.0","in situ oligonucleotide","Homo sapiens",1856,124,3,"Dmitry Knyazev","Apr 02, 2019"
GPL17381,"Agilent-037091 GGA_Campy_FineMapping","in situ oligonucleotide","Gallus gallus",45220,0,0,"Jason Abernathy","Apr 01, 2019"
GPL24052,"[HG-U219] Affymetrix Human Genome U219 Array [CDF: hgu219hsentrezgaltrabio162802]","in situ oligonucleotide","Homo sapiens",24898,17,1,"Simon de Bernard","Apr 01, 2019"
GPL24804,"Biomark high throughput Human miRNA RT-qPCR assay","RT-PCR","Homo sapiens",50,331,1,"SAUMYA Das","Apr 01, 2019"
GPL24844,"Taqman Low Density Array (TLDA) Human MicroRNA A Card (Catalog# 4398965)","RT-PCR","Homo sapiens",384,9,1,"Wilhelm Bertrams","Apr 01, 2019"
GPL24881,"Applied Biosystems Megaplex TaqMan Rodent MicroRNA Assay (Rodent Pool A)","RT-PCR","Mus musculus",384,18,1,"Francesca Ficara","Apr 01, 2019"
GPL25569,"Agilent-084141 perche60k [Probe Name version]","in situ oligonucleotide","Perca fluviatilis",49042,31,1,"Aurelie LE CAM","Apr 01, 2019"
GPL26369,"Illumina NextSeq 500 (Lasiodiplodia theobromae; Vitis vinifera)","high-throughput sequencing","Lasiodiplodia theobromae;Vitis vinifera",0,12,1,"GEO","Apr 01, 2019"
GPL26370,"Illumina HiSeq 3000 (Cicer arietinum)","high-throughput sequencing","Cicer arietinum",0,12,1,"GEO","Apr 01, 2019"
GPL26373,"Illumina HiSeq 2500 (Escherichia coli; Pseudomonas phage PP7)","high-throughput sequencing","Escherichia coli;Pseudomonas phage PP7",0,32,1,"GEO","Apr 01, 2019"
GPL26266,"RayBio Mouse Cytokine Antibody Array G-Series 2000","antibody","Mus musculus",0,16,1,"Cao Ning","Mar 30, 2019"
GPL26331,"Nanostring nCounter mouse gene expression custom codeset N=45","spotted DNA/cDNA","Mus musculus",46,4,1,"Luca Gattinoni","Mar 29, 2019"
GPL26365,"Illumina HiSeq 2500 (Fragaria vesca)","high-throughput sequencing","Fragaria vesca",0,18,1,"GEO","Mar 29, 2019"
GPL26367,"Illumina HiSeq 2000 (Pongo pygmaeus)","high-throughput sequencing","Pongo pygmaeus",0,3,1,"GEO","Mar 29, 2019"
GPL26368,"Illumina HiSeq 2000 (Gammarus lacustris)","high-throughput sequencing","Gammarus lacustris",0,128,4,"GEO","Mar 29, 2019"
GPL26354,"miRCURY LNA™ Universal RT microRNA PCR, Ready-to-Use Human Panels I+II V4","RT-PCR","Homo sapiens",768,24,1,"Jaroslav Juracek","Mar 28, 2019"
GPL26359,"Illumina HiSeq 2000 (Vitis)","high-throughput sequencing","Vitis",0,32,1,"GEO","Mar 28, 2019"
GPL26360,"Illumina NextSeq 500 (Dictyostelium discoideum)","high-throughput sequencing","Dictyostelium discoideum",0,357,10,"GEO","Mar 28, 2019"
GPL26361,"Illumina HiSeq 2500 (Penicillium digitatum)","high-throughput sequencing","Penicillium digitatum",0,4,1,"GEO","Mar 28, 2019"
GPL26362,"Illumina HiSeq 4000 (Chlamydomonas reinhardtii)","high-throughput sequencing","Chlamydomonas reinhardtii",0,127,3,"GEO","Mar 28, 2019"
GPL26363,"HiSeq X Ten (Homo sapiens; Mus musculus)","high-throughput sequencing","Homo sapiens;Mus musculus",0,38,5,"GEO","Mar 28, 2019"
GPL26364,"Illumina HiSeq 4000 (Sebastes mystinus)","high-throughput sequencing","Sebastes mystinus",0,44,1,"GEO","Mar 28, 2019"
GPL26351,"Illumina NovaSeq 6000 (Sus scrofa)","high-throughput sequencing","Sus scrofa",0,732,57,"GEO","Mar 27, 2019"
